generation,individual,pre_reward,post_reward,reward_gain,learning_steps,before_model,after_model
9,5,0.9494897723197937,0.9586734771728516,0.009183704853057861,21250,Data/tmpModels/gen_9_ind_5_before.zip,Data/tmpModels/gen_9_ind_5_after.zip
9,6,0.9586734771728516,0.9219387769699097,-0.036734700202941895,21250,Data/tmpModels/gen_9_ind_6_before.zip,Data/tmpModels/gen_9_ind_6_after.zip
9,7,0.9219387769699097,0.9448979496955872,0.02295917272567749,21250,Data/tmpModels/gen_9_ind_7_before.zip,Data/tmpModels/gen_9_ind_7_after.zip
9,8,0.9494897723197937,0.9494897723197937,0.0,21250,Data/tmpModels/gen_9_ind_8_before.zip,Data/tmpModels/gen_9_ind_8_after.zip
9,9,0.9494897723197937,0.9035714268684387,-0.04591834545135498,21250,Data/tmpModels/gen_9_ind_9_before.zip,Data/tmpModels/gen_9_ind_9_after.zip
9,10,0.0,0.9586734771728516,0.9586734771728516,21250,Data/tmpModels/gen_9_ind_10_before.zip,Data/tmpModels/gen_9_ind_10_after.zip
9,11,0.9494897723197937,0.9403061270713806,-0.009183645248413086,21250,Data/tmpModels/gen_9_ind_11_before.zip,Data/tmpModels/gen_9_ind_11_after.zip
9,12,0.0,0.9448979496955872,0.9448979496955872,21250,Data/tmpModels/gen_9_ind_12_before.zip,Data/tmpModels/gen_9_ind_12_after.zip
9,13,0.0,0.9586734771728516,0.9586734771728516,21250,Data/tmpModels/gen_9_ind_13_before.zip,Data/tmpModels/gen_9_ind_13_after.zip
9,14,0.9311224222183228,0.0,-0.9311224222183228,21250,Data/tmpModels/gen_9_ind_14_before.zip,Data/tmpModels/gen_9_ind_14_after.zip
9,15,0.0,0.0,0.0,21250,Data/tmpModels/gen_9_ind_15_before.zip,Data/tmpModels/gen_9_ind_15_after.zip
9,16,0.9586734771728516,0.0,-0.9586734771728516,21250,Data/tmpModels/gen_9_ind_16_before.zip,Data/tmpModels/gen_9_ind_16_after.zip
9,17,0.0,0.9494897723197937,0.9494897723197937,21250,Data/tmpModels/gen_9_ind_17_before.zip,Data/tmpModels/gen_9_ind_17_after.zip
9,18,0.0,0.9586734771728516,0.9586734771728516,21250,Data/tmpModels/gen_9_ind_18_before.zip,Data/tmpModels/gen_9_ind_18_after.zip
9,19,0.0,0.9448979496955872,0.9448979496955872,21250,Data/tmpModels/gen_9_ind_19_before.zip,Data/tmpModels/gen_9_ind_19_after.zip
10,0,0.9448979496955872,0.9357143044471741,-0.009183645248413086,20833,Data/tmpModels/gen_10_ind_0_before.zip,Data/tmpModels/gen_10_ind_0_after.zip
10,1,0.9494897723197937,0.9448979496955872,-0.004591822624206543,20833,Data/tmpModels/gen_10_ind_1_before.zip,Data/tmpModels/gen_10_ind_1_after.zip
10,2,0.9311224222183228,0.9494897723197937,0.018367350101470947,20833,Data/tmpModels/gen_10_ind_2_before.zip,Data/tmpModels/gen_10_ind_2_after.zip
10,3,0.9586734771728516,0.9448979496955872,-0.013775527477264404,20833,Data/tmpModels/gen_10_ind_3_before.zip,Data/tmpModels/gen_10_ind_3_after.zip
10,4,0.0,0.9586734771728516,0.9586734771728516,20833,Data/tmpModels/gen_10_ind_4_before.zip,Data/tmpModels/gen_10_ind_4_after.zip
10,5,0.9403061270713806,0.9311224222183228,-0.009183704853057861,20833,Data/tmpModels/gen_10_ind_5_before.zip,Data/tmpModels/gen_10_ind_5_after.zip
10,6,0.9403061270713806,0.0,-0.9403061270713806,20833,Data/tmpModels/gen_10_ind_6_before.zip,Data/tmpModels/gen_10_ind_6_after.zip
10,7,0.0,0.9403061270713806,0.9403061270713806,20833,Data/tmpModels/gen_10_ind_7_before.zip,Data/tmpModels/gen_10_ind_7_after.zip
10,8,0.0,0.9494897723197937,0.9494897723197937,20833,Data/tmpModels/gen_10_ind_8_before.zip,Data/tmpModels/gen_10_ind_8_after.zip
10,9,0.9448979496955872,0.9448979496955872,0.0,20833,Data/tmpModels/gen_10_ind_9_before.zip,Data/tmpModels/gen_10_ind_9_after.zip
10,10,0.0,0.9586734771728516,0.9586734771728516,20833,Data/tmpModels/gen_10_ind_10_before.zip,Data/tmpModels/gen_10_ind_10_after.zip
10,11,0.0,0.0,0.0,20833,Data/tmpModels/gen_10_ind_11_before.zip,Data/tmpModels/gen_10_ind_11_after.zip
10,12,0.9586734771728516,0.0,-0.9586734771728516,20833,Data/tmpModels/gen_10_ind_12_before.zip,Data/tmpModels/gen_10_ind_12_after.zip
10,13,0.0,0.0,0.0,20833,Data/tmpModels/gen_10_ind_13_before.zip,Data/tmpModels/gen_10_ind_13_after.zip
10,14,0.9403061270713806,0.9403061270713806,0.0,20833,Data/tmpModels/gen_10_ind_14_before.zip,Data/tmpModels/gen_10_ind_14_after.zip
10,15,0.0,0.0,0.0,20833,Data/tmpModels/gen_10_ind_15_before.zip,Data/tmpModels/gen_10_ind_15_after.zip
10,16,0.9357143044471741,0.0,-0.9357143044471741,20833,Data/tmpModels/gen_10_ind_16_before.zip,Data/tmpModels/gen_10_ind_16_after.zip
10,17,0.0,0.9586734771728516,0.9586734771728516,20833,Data/tmpModels/gen_10_ind_17_before.zip,Data/tmpModels/gen_10_ind_17_after.zip
10,18,0.0,0.9311224222183228,0.9311224222183228,20833,Data/tmpModels/gen_10_ind_18_before.zip,Data/tmpModels/gen_10_ind_18_after.zip
10,19,0.0,0.9494897723197937,0.9494897723197937,20833,Data/tmpModels/gen_10_ind_19_before.zip,Data/tmpModels/gen_10_ind_19_after.zip
11,0,0.9494897723197937,0.9586734771728516,0.009183704853057861,20416,Data/tmpModels/gen_11_ind_0_before.zip,Data/tmpModels/gen_11_ind_0_after.zip
11,1,0.9586734771728516,0.9494897723197937,-0.009183704853057861,20416,Data/tmpModels/gen_11_ind_1_before.zip,Data/tmpModels/gen_11_ind_1_after.zip
11,2,0.9586734771728516,0.0,-0.9586734771728516,20416,Data/tmpModels/gen_11_ind_2_before.zip,Data/tmpModels/gen_11_ind_2_after.zip
11,3,0.9403061270713806,0.0,-0.9403061270713806,20416,Data/tmpModels/gen_11_ind_3_before.zip,Data/tmpModels/gen_11_ind_3_after.zip
11,4,0.9586734771728516,0.9494897723197937,-0.009183704853057861,20416,Data/tmpModels/gen_11_ind_4_before.zip,Data/tmpModels/gen_11_ind_4_after.zip
11,5,0.9311224222183228,0.9448979496955872,0.013775527477264404,20416,Data/tmpModels/gen_11_ind_5_before.zip,Data/tmpModels/gen_11_ind_5_after.zip
11,6,0.9448979496955872,0.9448979496955872,0.0,20416,Data/tmpModels/gen_11_ind_6_before.zip,Data/tmpModels/gen_11_ind_6_after.zip
11,7,0.9494897723197937,0.9586734771728516,0.009183704853057861,20416,Data/tmpModels/gen_11_ind_7_before.zip,Data/tmpModels/gen_11_ind_7_after.zip
11,8,0.0,0.9586734771728516,0.9586734771728516,20416,Data/tmpModels/gen_11_ind_8_before.zip,Data/tmpModels/gen_11_ind_8_after.zip
11,9,0.9448979496955872,0.9403061270713806,-0.004591822624206543,20416,Data/tmpModels/gen_11_ind_9_before.zip,Data/tmpModels/gen_11_ind_9_after.zip
11,10,0.9311224222183228,0.9357143044471741,0.004591882228851318,20416,Data/tmpModels/gen_11_ind_10_before.zip,Data/tmpModels/gen_11_ind_10_after.zip
11,11,0.9357143044471741,0.9494897723197937,0.013775467872619629,20416,Data/tmpModels/gen_11_ind_11_before.zip,Data/tmpModels/gen_11_ind_11_after.zip
11,12,0.0,0.0,0.0,20416,Data/tmpModels/gen_11_ind_12_before.zip,Data/tmpModels/gen_11_ind_12_after.zip
11,13,0.0,0.9494897723197937,0.9494897723197937,20416,Data/tmpModels/gen_11_ind_13_before.zip,Data/tmpModels/gen_11_ind_13_after.zip
11,14,0.9494897723197937,0.9586734771728516,0.009183704853057861,20416,Data/tmpModels/gen_11_ind_14_before.zip,Data/tmpModels/gen_11_ind_14_after.zip
11,15,0.9219387769699097,0.0,-0.9219387769699097,20416,Data/tmpModels/gen_11_ind_15_before.zip,Data/tmpModels/gen_11_ind_15_after.zip
11,16,0.9403061270713806,0.9448979496955872,0.004591822624206543,20416,Data/tmpModels/gen_11_ind_16_before.zip,Data/tmpModels/gen_11_ind_16_after.zip
11,17,0.9494897723197937,0.9357143044471741,-0.013775467872619629,20416,Data/tmpModels/gen_11_ind_17_before.zip,Data/tmpModels/gen_11_ind_17_after.zip
11,18,0.9448979496955872,0.9311224222183228,-0.013775527477264404,20416,Data/tmpModels/gen_11_ind_18_before.zip,Data/tmpModels/gen_11_ind_18_after.zip
11,19,0.9403061270713806,0.9586734771728516,0.018367350101470947,20416,Data/tmpModels/gen_11_ind_19_before.zip,Data/tmpModels/gen_11_ind_19_after.zip
12,0,0.9586734771728516,0.9403061270713806,-0.018367350101470947,20000,Data/tmpModels/gen_12_ind_0_before.zip,Data/tmpModels/gen_12_ind_0_after.zip
12,1,0.9494897723197937,0.9311224222183228,-0.018367350101470947,20000,Data/tmpModels/gen_12_ind_1_before.zip,Data/tmpModels/gen_12_ind_1_after.zip
12,2,0.9403061270713806,0.9403061270713806,0.0,20000,Data/tmpModels/gen_12_ind_2_before.zip,Data/tmpModels/gen_12_ind_2_after.zip
12,3,0.9494897723197937,0.9448979496955872,-0.004591822624206543,20000,Data/tmpModels/gen_12_ind_3_before.zip,Data/tmpModels/gen_12_ind_3_after.zip
12,4,0.9448979496955872,0.9311224222183228,-0.013775527477264404,20000,Data/tmpModels/gen_12_ind_4_before.zip,Data/tmpModels/gen_12_ind_4_after.zip
12,5,0.9494897723197937,0.0,-0.9494897723197937,20000,Data/tmpModels/gen_12_ind_5_before.zip,Data/tmpModels/gen_12_ind_5_after.zip
12,6,0.9448979496955872,0.9586734771728516,0.013775527477264404,20000,Data/tmpModels/gen_12_ind_6_before.zip,Data/tmpModels/gen_12_ind_6_after.zip
12,7,0.9127551317214966,0.9311224222183228,0.018367290496826172,20000,Data/tmpModels/gen_12_ind_7_before.zip,Data/tmpModels/gen_12_ind_7_after.zip
12,8,0.9494897723197937,0.9448979496955872,-0.004591822624206543,20000,Data/tmpModels/gen_12_ind_8_before.zip,Data/tmpModels/gen_12_ind_8_after.zip
12,9,0.9586734771728516,0.9494897723197937,-0.009183704853057861,20000,Data/tmpModels/gen_12_ind_9_before.zip,Data/tmpModels/gen_12_ind_9_after.zip
12,10,0.9403061270713806,0.9448979496955872,0.004591822624206543,20000,Data/tmpModels/gen_12_ind_10_before.zip,Data/tmpModels/gen_12_ind_10_after.zip
12,11,0.9494897723197937,0.9403061270713806,-0.009183645248413086,20000,Data/tmpModels/gen_12_ind_11_before.zip,Data/tmpModels/gen_12_ind_11_after.zip
12,12,0.0,0.9586734771728516,0.9586734771728516,20000,Data/tmpModels/gen_12_ind_12_before.zip,Data/tmpModels/gen_12_ind_12_after.zip
12,13,0.9448979496955872,0.0,-0.9448979496955872,20000,Data/tmpModels/gen_12_ind_13_before.zip,Data/tmpModels/gen_12_ind_13_after.zip
12,14,0.9448979496955872,0.9494897723197937,0.004591822624206543,20000,Data/tmpModels/gen_12_ind_14_before.zip,Data/tmpModels/gen_12_ind_14_after.zip
12,15,0.9494897723197937,0.0,-0.9494897723197937,20000,Data/tmpModels/gen_12_ind_15_before.zip,Data/tmpModels/gen_12_ind_15_after.zip
12,16,0.9448979496955872,0.9311224222183228,-0.013775527477264404,20000,Data/tmpModels/gen_12_ind_16_before.zip,Data/tmpModels/gen_12_ind_16_after.zip
12,17,0.9494897723197937,0.0,-0.9494897723197937,20000,Data/tmpModels/gen_12_ind_17_before.zip,Data/tmpModels/gen_12_ind_17_after.zip
12,18,0.9494897723197937,0.9586734771728516,0.009183704853057861,20000,Data/tmpModels/gen_12_ind_18_before.zip,Data/tmpModels/gen_12_ind_18_after.zip
12,19,0.9494897723197937,0.9494897723197937,0.0,20000,Data/tmpModels/gen_12_ind_19_before.zip,Data/tmpModels/gen_12_ind_19_after.zip
13,0,0.0,0.9311224222183228,0.9311224222183228,19583,Data/tmpModels/gen_13_ind_0_before.zip,Data/tmpModels/gen_13_ind_0_after.zip
13,1,0.9494897723197937,0.9357143044471741,-0.013775467872619629,19583,Data/tmpModels/gen_13_ind_1_before.zip,Data/tmpModels/gen_13_ind_1_after.zip
13,2,0.9494897723197937,0.9494897723197937,0.0,19583,Data/tmpModels/gen_13_ind_2_before.zip,Data/tmpModels/gen_13_ind_2_after.zip
13,3,0.9586734771728516,0.9586734771728516,0.0,19583,Data/tmpModels/gen_13_ind_3_before.zip,Data/tmpModels/gen_13_ind_3_after.zip
13,4,0.9494897723197937,0.9494897723197937,0.0,19583,Data/tmpModels/gen_13_ind_4_before.zip,Data/tmpModels/gen_13_ind_4_after.zip
13,5,0.9494897723197937,0.9311224222183228,-0.018367350101470947,19583,Data/tmpModels/gen_13_ind_5_before.zip,Data/tmpModels/gen_13_ind_5_after.zip
13,6,0.0,0.9494897723197937,0.9494897723197937,19583,Data/tmpModels/gen_13_ind_6_before.zip,Data/tmpModels/gen_13_ind_6_after.zip
13,7,0.9448979496955872,0.9311224222183228,-0.013775527477264404,19583,Data/tmpModels/gen_13_ind_7_before.zip,Data/tmpModels/gen_13_ind_7_after.zip
13,8,0.9586734771728516,0.9311224222183228,-0.02755105495452881,19583,Data/tmpModels/gen_13_ind_8_before.zip,Data/tmpModels/gen_13_ind_8_after.zip
13,9,0.9494897723197937,0.0,-0.9494897723197937,19583,Data/tmpModels/gen_13_ind_9_before.zip,Data/tmpModels/gen_13_ind_9_after.zip
13,10,0.9311224222183228,0.9494897723197937,0.018367350101470947,19583,Data/tmpModels/gen_13_ind_10_before.zip,Data/tmpModels/gen_13_ind_10_after.zip
13,11,0.0,0.9311224222183228,0.9311224222183228,19583,Data/tmpModels/gen_13_ind_11_before.zip,Data/tmpModels/gen_13_ind_11_after.zip
13,12,0.9219387769699097,0.9586734771728516,0.036734700202941895,19583,Data/tmpModels/gen_13_ind_12_before.zip,Data/tmpModels/gen_13_ind_12_after.zip
13,13,0.9494897723197937,0.9448979496955872,-0.004591822624206543,19583,Data/tmpModels/gen_13_ind_13_before.zip,Data/tmpModels/gen_13_ind_13_after.zip
13,14,0.0,0.9494897723197937,0.9494897723197937,19583,Data/tmpModels/gen_13_ind_14_before.zip,Data/tmpModels/gen_13_ind_14_after.zip
13,15,0.9586734771728516,0.8852040767669678,-0.07346940040588379,19583,Data/tmpModels/gen_13_ind_15_before.zip,Data/tmpModels/gen_13_ind_15_after.zip
13,16,0.0,0.9494897723197937,0.9494897723197937,19583,Data/tmpModels/gen_13_ind_16_before.zip,Data/tmpModels/gen_13_ind_16_after.zip
13,17,0.0,0.9494897723197937,0.9494897723197937,19583,Data/tmpModels/gen_13_ind_17_before.zip,Data/tmpModels/gen_13_ind_17_after.zip
13,18,0.9448979496955872,0.0,-0.9448979496955872,19583,Data/tmpModels/gen_13_ind_18_before.zip,Data/tmpModels/gen_13_ind_18_after.zip
13,19,0.9448979496955872,0.9494897723197937,0.004591822624206543,19583,Data/tmpModels/gen_13_ind_19_before.zip,Data/tmpModels/gen_13_ind_19_after.zip
14,0,0.9311224222183228,0.9586734771728516,0.02755105495452881,19166,Data/tmpModels/gen_14_ind_0_before.zip,Data/tmpModels/gen_14_ind_0_after.zip
14,1,0.9586734771728516,0.9494897723197937,-0.009183704853057861,19166,Data/tmpModels/gen_14_ind_1_before.zip,Data/tmpModels/gen_14_ind_1_after.zip
14,2,0.9448979496955872,0.9448979496955872,0.0,19166,Data/tmpModels/gen_14_ind_2_before.zip,Data/tmpModels/gen_14_ind_2_after.zip
14,3,0.9403061270713806,0.9403061270713806,0.0,19166,Data/tmpModels/gen_14_ind_3_before.zip,Data/tmpModels/gen_14_ind_3_after.zip
14,4,0.9357143044471741,0.0,-0.9357143044471741,19166,Data/tmpModels/gen_14_ind_4_before.zip,Data/tmpModels/gen_14_ind_4_after.zip
14,5,0.9586734771728516,0.9448979496955872,-0.013775527477264404,19166,Data/tmpModels/gen_14_ind_5_before.zip,Data/tmpModels/gen_14_ind_5_after.zip
14,6,0.9494897723197937,0.9219387769699097,-0.027550995349884033,19166,Data/tmpModels/gen_14_ind_6_before.zip,Data/tmpModels/gen_14_ind_6_after.zip
14,7,0.9357143044471741,0.9357143044471741,0.0,19166,Data/tmpModels/gen_14_ind_7_before.zip,Data/tmpModels/gen_14_ind_7_after.zip
14,8,0.9494897723197937,0.9494897723197937,0.0,19166,Data/tmpModels/gen_14_ind_8_before.zip,Data/tmpModels/gen_14_ind_8_after.zip
14,9,0.9494897723197937,0.9494897723197937,0.0,19166,Data/tmpModels/gen_14_ind_9_before.zip,Data/tmpModels/gen_14_ind_9_after.zip
14,10,0.0,0.9357143044471741,0.9357143044471741,19166,Data/tmpModels/gen_14_ind_10_before.zip,Data/tmpModels/gen_14_ind_10_after.zip
14,11,0.0,0.9494897723197937,0.9494897723197937,19166,Data/tmpModels/gen_14_ind_11_before.zip,Data/tmpModels/gen_14_ind_11_after.zip
14,12,0.9448979496955872,0.0,-0.9448979496955872,19166,Data/tmpModels/gen_14_ind_12_before.zip,Data/tmpModels/gen_14_ind_12_after.zip
14,13,0.9586734771728516,0.9494897723197937,-0.009183704853057861,19166,Data/tmpModels/gen_14_ind_13_before.zip,Data/tmpModels/gen_14_ind_13_after.zip
14,14,0.9494897723197937,0.9311224222183228,-0.018367350101470947,19166,Data/tmpModels/gen_14_ind_14_before.zip,Data/tmpModels/gen_14_ind_14_after.zip
14,15,0.0,0.9586734771728516,0.9586734771728516,19166,Data/tmpModels/gen_14_ind_15_before.zip,Data/tmpModels/gen_14_ind_15_after.zip
14,16,0.9586734771728516,0.9586734771728516,0.0,19166,Data/tmpModels/gen_14_ind_16_before.zip,Data/tmpModels/gen_14_ind_16_after.zip
14,17,0.9311224222183228,0.9494897723197937,0.018367350101470947,19166,Data/tmpModels/gen_14_ind_17_before.zip,Data/tmpModels/gen_14_ind_17_after.zip
14,18,0.9494897723197937,0.9586734771728516,0.009183704853057861,19166,Data/tmpModels/gen_14_ind_18_before.zip,Data/tmpModels/gen_14_ind_18_after.zip
14,19,0.9586734771728516,0.0,-0.9586734771728516,19166,Data/tmpModels/gen_14_ind_19_before.zip,Data/tmpModels/gen_14_ind_19_after.zip
15,0,0.9494897723197937,0.9403061270713806,-0.009183645248413086,18750,Data/tmpModels/gen_15_ind_0_before.zip,Data/tmpModels/gen_15_ind_0_after.zip
15,1,0.9311224222183228,0.9494897723197937,0.018367350101470947,18750,Data/tmpModels/gen_15_ind_1_before.zip,Data/tmpModels/gen_15_ind_1_after.zip
15,2,0.9448979496955872,0.9494897723197937,0.004591822624206543,18750,Data/tmpModels/gen_15_ind_2_before.zip,Data/tmpModels/gen_15_ind_2_after.zip
15,3,0.9311224222183228,0.9311224222183228,0.0,18750,Data/tmpModels/gen_15_ind_3_before.zip,Data/tmpModels/gen_15_ind_3_after.zip
15,4,0.9494897723197937,0.9586734771728516,0.009183704853057861,18750,Data/tmpModels/gen_15_ind_4_before.zip,Data/tmpModels/gen_15_ind_4_after.zip
15,5,0.9494897723197937,0.0,-0.9494897723197937,18750,Data/tmpModels/gen_15_ind_5_before.zip,Data/tmpModels/gen_15_ind_5_after.zip
15,6,0.9219387769699097,0.9494897723197937,0.027550995349884033,18750,Data/tmpModels/gen_15_ind_6_before.zip,Data/tmpModels/gen_15_ind_6_after.zip
15,7,0.9494897723197937,0.9494897723197937,0.0,18750,Data/tmpModels/gen_15_ind_7_before.zip,Data/tmpModels/gen_15_ind_7_after.zip
15,8,0.9494897723197937,0.0,-0.9494897723197937,18750,Data/tmpModels/gen_15_ind_8_before.zip,Data/tmpModels/gen_15_ind_8_after.zip
15,9,0.0,0.9311224222183228,0.9311224222183228,18750,Data/tmpModels/gen_15_ind_9_before.zip,Data/tmpModels/gen_15_ind_9_after.zip
15,10,0.0,0.9494897723197937,0.9494897723197937,18750,Data/tmpModels/gen_15_ind_10_before.zip,Data/tmpModels/gen_15_ind_10_after.zip
15,11,0.9586734771728516,0.9494897723197937,-0.009183704853057861,18750,Data/tmpModels/gen_15_ind_11_before.zip,Data/tmpModels/gen_15_ind_11_after.zip
15,12,0.9586734771728516,0.9494897723197937,-0.009183704853057861,18750,Data/tmpModels/gen_15_ind_12_before.zip,Data/tmpModels/gen_15_ind_12_after.zip
15,13,0.9494897723197937,0.9219387769699097,-0.027550995349884033,18750,Data/tmpModels/gen_15_ind_13_before.zip,Data/tmpModels/gen_15_ind_13_after.zip
15,14,0.0,0.0,0.0,18750,Data/tmpModels/gen_15_ind_14_before.zip,Data/tmpModels/gen_15_ind_14_after.zip
15,15,0.9448979496955872,0.9494897723197937,0.004591822624206543,18750,Data/tmpModels/gen_15_ind_15_before.zip,Data/tmpModels/gen_15_ind_15_after.zip
15,16,0.9448979496955872,0.9448979496955872,0.0,18750,Data/tmpModels/gen_15_ind_16_before.zip,Data/tmpModels/gen_15_ind_16_after.zip
15,17,0.0,0.9494897723197937,0.9494897723197937,18750,Data/tmpModels/gen_15_ind_17_before.zip,Data/tmpModels/gen_15_ind_17_after.zip
15,18,0.9403061270713806,0.9311224222183228,-0.009183704853057861,18750,Data/tmpModels/gen_15_ind_18_before.zip,Data/tmpModels/gen_15_ind_18_after.zip
15,19,0.9494897723197937,0.9494897723197937,0.0,18750,Data/tmpModels/gen_15_ind_19_before.zip,Data/tmpModels/gen_15_ind_19_after.zip
16,0,0.9494897723197937,0.9494897723197937,0.0,18333,Data/tmpModels/gen_16_ind_0_before.zip,Data/tmpModels/gen_16_ind_0_after.zip
16,1,0.9403061270713806,0.9494897723197937,0.009183645248413086,18333,Data/tmpModels/gen_16_ind_1_before.zip,Data/tmpModels/gen_16_ind_1_after.zip
16,2,0.9311224222183228,0.9586734771728516,0.02755105495452881,18333,Data/tmpModels/gen_16_ind_2_before.zip,Data/tmpModels/gen_16_ind_2_after.zip
16,3,0.9448979496955872,0.9311224222183228,-0.013775527477264404,18333,Data/tmpModels/gen_16_ind_3_before.zip,Data/tmpModels/gen_16_ind_3_after.zip
16,4,0.9311224222183228,0.9448979496955872,0.013775527477264404,18333,Data/tmpModels/gen_16_ind_4_before.zip,Data/tmpModels/gen_16_ind_4_after.zip
16,5,0.9448979496955872,0.0,-0.9448979496955872,18333,Data/tmpModels/gen_16_ind_5_before.zip,Data/tmpModels/gen_16_ind_5_after.zip
16,6,0.9448979496955872,0.0,-0.9448979496955872,18333,Data/tmpModels/gen_16_ind_6_before.zip,Data/tmpModels/gen_16_ind_6_after.zip
16,7,0.9311224222183228,0.9586734771728516,0.02755105495452881,18333,Data/tmpModels/gen_16_ind_7_before.zip,Data/tmpModels/gen_16_ind_7_after.zip
16,8,0.0,0.9403061270713806,0.9403061270713806,18333,Data/tmpModels/gen_16_ind_8_before.zip,Data/tmpModels/gen_16_ind_8_after.zip
16,9,0.9494897723197937,0.0,-0.9494897723197937,18333,Data/tmpModels/gen_16_ind_9_before.zip,Data/tmpModels/gen_16_ind_9_after.zip
16,10,0.9494897723197937,0.9494897723197937,0.0,18333,Data/tmpModels/gen_16_ind_10_before.zip,Data/tmpModels/gen_16_ind_10_after.zip
16,11,0.9448979496955872,0.9494897723197937,0.004591822624206543,18333,Data/tmpModels/gen_16_ind_11_before.zip,Data/tmpModels/gen_16_ind_11_after.zip
16,12,0.9586734771728516,0.0,-0.9586734771728516,18333,Data/tmpModels/gen_16_ind_12_before.zip,Data/tmpModels/gen_16_ind_12_after.zip
16,13,0.0,0.9494897723197937,0.9494897723197937,18333,Data/tmpModels/gen_16_ind_13_before.zip,Data/tmpModels/gen_16_ind_13_after.zip
16,14,0.9448979496955872,0.9494897723197937,0.004591822624206543,18333,Data/tmpModels/gen_16_ind_14_before.zip,Data/tmpModels/gen_16_ind_14_after.zip
16,15,0.9494897723197937,0.9311224222183228,-0.018367350101470947,18333,Data/tmpModels/gen_16_ind_15_before.zip,Data/tmpModels/gen_16_ind_15_after.zip
16,16,0.9448979496955872,0.9586734771728516,0.013775527477264404,18333,Data/tmpModels/gen_16_ind_16_before.zip,Data/tmpModels/gen_16_ind_16_after.zip
16,17,0.9586734771728516,0.0,-0.9586734771728516,18333,Data/tmpModels/gen_16_ind_17_before.zip,Data/tmpModels/gen_16_ind_17_after.zip
16,18,0.9494897723197937,0.0,-0.9494897723197937,18333,Data/tmpModels/gen_16_ind_18_before.zip,Data/tmpModels/gen_16_ind_18_after.zip
16,19,0.0,0.9494897723197937,0.9494897723197937,18333,Data/tmpModels/gen_16_ind_19_before.zip,Data/tmpModels/gen_16_ind_19_after.zip
17,0,0.9494897723197937,0.9494897723197937,0.0,17916,Data/tmpModels/gen_17_ind_0_before.zip,Data/tmpModels/gen_17_ind_0_after.zip
17,1,0.9357143044471741,0.9586734771728516,0.02295917272567749,17916,Data/tmpModels/gen_17_ind_1_before.zip,Data/tmpModels/gen_17_ind_1_after.zip
17,2,0.0,0.9448979496955872,0.9448979496955872,17916,Data/tmpModels/gen_17_ind_2_before.zip,Data/tmpModels/gen_17_ind_2_after.zip
17,3,0.9311224222183228,0.9448979496955872,0.013775527477264404,17916,Data/tmpModels/gen_17_ind_3_before.zip,Data/tmpModels/gen_17_ind_3_after.zip
17,4,0.0,0.0,0.0,17916,Data/tmpModels/gen_17_ind_4_before.zip,Data/tmpModels/gen_17_ind_4_after.zip
17,5,0.9586734771728516,0.9494897723197937,-0.009183704853057861,17916,Data/tmpModels/gen_17_ind_5_before.zip,Data/tmpModels/gen_17_ind_5_after.zip
17,6,0.9311224222183228,0.9494897723197937,0.018367350101470947,17916,Data/tmpModels/gen_17_ind_6_before.zip,Data/tmpModels/gen_17_ind_6_after.zip
17,7,0.0,0.9448979496955872,0.9448979496955872,17916,Data/tmpModels/gen_17_ind_7_before.zip,Data/tmpModels/gen_17_ind_7_after.zip
17,8,0.9586734771728516,0.9494897723197937,-0.009183704853057861,17916,Data/tmpModels/gen_17_ind_8_before.zip,Data/tmpModels/gen_17_ind_8_after.zip
17,9,0.9586734771728516,0.954081654548645,-0.004591822624206543,17916,Data/tmpModels/gen_17_ind_9_before.zip,Data/tmpModels/gen_17_ind_9_after.zip
17,10,0.9219387769699097,0.9311224222183228,0.009183645248413086,17916,Data/tmpModels/gen_17_ind_10_before.zip,Data/tmpModels/gen_17_ind_10_after.zip
17,11,0.9586734771728516,0.9265305995941162,-0.03214287757873535,17916,Data/tmpModels/gen_17_ind_11_before.zip,Data/tmpModels/gen_17_ind_11_after.zip
17,12,0.0,0.9311224222183228,0.9311224222183228,17916,Data/tmpModels/gen_17_ind_12_before.zip,Data/tmpModels/gen_17_ind_12_after.zip
17,13,0.9311224222183228,0.9494897723197937,0.018367350101470947,17916,Data/tmpModels/gen_17_ind_13_before.zip,Data/tmpModels/gen_17_ind_13_after.zip
17,14,0.9311224222183228,0.9311224222183228,0.0,17916,Data/tmpModels/gen_17_ind_14_before.zip,Data/tmpModels/gen_17_ind_14_after.zip
17,15,0.0,0.9494897723197937,0.9494897723197937,17916,Data/tmpModels/gen_17_ind_15_before.zip,Data/tmpModels/gen_17_ind_15_after.zip
17,16,0.9494897723197937,0.9586734771728516,0.009183704853057861,17916,Data/tmpModels/gen_17_ind_16_before.zip,Data/tmpModels/gen_17_ind_16_after.zip
17,17,0.9219387769699097,0.9586734771728516,0.036734700202941895,17916,Data/tmpModels/gen_17_ind_17_before.zip,Data/tmpModels/gen_17_ind_17_after.zip
17,18,0.9448979496955872,0.9403061270713806,-0.004591822624206543,17916,Data/tmpModels/gen_17_ind_18_before.zip,Data/tmpModels/gen_17_ind_18_after.zip
17,19,0.0,0.9494897723197937,0.9494897723197937,17916,Data/tmpModels/gen_17_ind_19_before.zip,Data/tmpModels/gen_17_ind_19_after.zip
